ADX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],15
ADX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],19
ADX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],30
ADX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],31
ADX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],44
ADXR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],10
ADXR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],14
ADXR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],20
ADXR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],34
ADXR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],58
APO;[[CLOSE_PRICE]],10,25,[[KAMA]]
APO;[[CLOSE_PRICE]],10,27,[[MAMA]]
APO;[[CLOSE_PRICE]],10,41,[[KAMA]]
APO;[[CLOSE_PRICE]],11,48,[[DEMA]]
APO;[[CLOSE_PRICE]],12,49,[[KAMA]]
APO;[[CLOSE_PRICE]],13,51,[[EMA]]
APO;[[CLOSE_PRICE]],14,37,[[TRIMA]]
APO;[[CLOSE_PRICE]],16,44,[[T3]]
APO;[[CLOSE_PRICE]],16,58,[[KAMA]]
APO;[[CLOSE_PRICE]],7,17,[[DEMA]]
APO;[[CLOSE_PRICE]],8,22,[[T3]]
APO;[[HIGH_PRICE]],3,7,[[SMA]]
APO;[[LOW_PRICE]],40,58,[[WMA]]
AROON;[HIGH_PRICE],[LOW_PRICE],11,[[OUTPUT1]]
AROON;[HIGH_PRICE],[LOW_PRICE],30,[[OUTPUT1]]
AROON;[HIGH_PRICE],[LOW_PRICE],50,[[OUTPUT1]]
ATR;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],46
CCI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],27
CCI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],34
CCI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],84
CMO;[[CLOSE_PRICE]],45
CMO;[[HIGH_PRICE]],22
DX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],25
DX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],36
DX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],41
DX;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],60
MACD;[[CLOSE_PRICE]],10,47,13,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],11,44,15,[[OUTPUT3]]
MACD;[[CLOSE_PRICE]],16,31,22,[[OUTPUT3]]
MACD;[[CLOSE_PRICE]],19,57,38,[[OUTPUT3]]
MACD;[[CLOSE_PRICE]],2,18,7,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],22,23,33,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],22,52,40,[[OUTPUT3]]
MACD;[[CLOSE_PRICE]],2,30,14,[[OUTPUT1]]
MACD;[[CLOSE_PRICE]],3,23,9,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],35,39,44,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],36,40,44,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],4,26,7,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],5,25,10,[[OUTPUT2]]
MACD;[[CLOSE_PRICE]],7,42,14,[[OUTPUT2]]
MACD;[[HIGH_PRICE]],3,37,17,[[OUTPUT1]]
MACD;[[HIGH_PRICE]],7,38,25,[[OUTPUT1]]
MACD;[[LOW_PRICE]],4,25,10,[[OUTPUT2]]
MINUS_DI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],6
MINUS_DM;[HIGH_PRICE],[LOW_PRICE],15
MINUS_DM;[HIGH_PRICE],[LOW_PRICE],20
MINUS_DM;[HIGH_PRICE],[LOW_PRICE],36
MOM;[[CLOSE_PRICE]],10
MOM;[[CLOSE_PRICE]],71
MOM;[[CLOSE_PRICE]],8
MOM;[[HIGH_PRICE]],27
MOM;[[HIGH_PRICE]],30
MOM;[[HIGH_PRICE]],5
MOM;[[HIGH_PRICE]],6
MOM;[[HIGH_PRICE]],8
PLUS_DI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],19
PLUS_DI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],45
PLUS_DI;[HIGH_PRICE],[LOW_PRICE],[CLOSE_PRICE],6
PLUS_DM;[HIGH_PRICE],[LOW_PRICE],9
PPO;[[CLOSE_PRICE]],27,27,[[WMA]]
PPO;[[CLOSE_PRICE]],37,57,[[EMA]]
PPO;[[CLOSE_PRICE]],39,40,[[DEMA]]
PPO;[[HIGH_PRICE]],44,53,[[KAMA]]
PPO;[[LOW_PRICE]],19,28,[[EMA]]
ROC;[[CLOSE_PRICE]],22
ROC;[[CLOSE_PRICE]],26
ROC;[[CLOSE_PRICE]],31
ROC;[[CLOSE_PRICE]],52
ROC;[[CLOSE_PRICE]],70
ROC;[[HIGH_PRICE]],45
ROC;[[LOW_PRICE]],73
RSI;[[CLOSE_PRICE]],18
RSI;[[CLOSE_PRICE]],33
RSI;[[CLOSE_PRICE]],56
RSI;[[CLOSE_PRICE]],62
RSI;[[HIGH_PRICE]],24
RSI;[[LOW_PRICE]],25
RSI;[[LOW_PRICE]],32
STDDEV;[[CLOSE_PRICE]],14,0.67
STDDEV;[[CLOSE_PRICE]],16,0.42
STDDEV;[[CLOSE_PRICE]],17,0.97
STDDEV;[[CLOSE_PRICE]],19,0.95
STDDEV;[[CLOSE_PRICE]],30,0.63
